run_id_0,timestamp_utc_0,project_id,iso3,country_name_0,condition,baseline_partner_count_0,bloc_0,region_0,model_key_0,model_id_0,model_version_0,latency_ms_0,decision_0,rationale_0,raw_response_0,error_0,prompt_tokens_0,completion_tokens_0,total_tokens_0,model,run_id_02,timestamp_utc_02,country_name_02,baseline_partner_count_02,bloc_02,region_02,model_key_02,model_id_02,model_version_02,latency_ms_02,decision_02,rationale_02,raw_response_02,error_02,prompt_tokens_02,completion_tokens_02,total_tokens_02,d0,d2
59ab1ee4a46b9c9c,2025-10-02T16:56:53.672525+00:00,26,MAR,Morocco,baseline_plus_one,3,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,9710,YES,"The project involves the development of a novel distributed architecture for decentralized learning methods, which could be considered dual-use technology with potential military applications. The involvement of international partners, including a public university in Morocco, raises export control concerns. Additionally, the project's focus on edge AI, 5G/6G technologies, and AI/ML accelerators may be subject to export controls due to their potential use in sensitive or restricted areas. The collaboration with industry partners such as IBM, Nokia, and Samsung AI Centre also suggests that the project may involve the transfer of sensitive technologies or knowledge.","YES
The project involves the development of a novel distributed architecture for decentralized learning methods, which could be considered dual-use technology with potential military applications. The involvement of international partners, including a public university in Morocco, raises export control concerns. Additionally, the project's focus on edge AI, 5G/6G technologies, and AI/ML accelerators may be subject to export controls due to their potential use in sensitive or restricted areas. The collaboration with industry partners such as IBM, Nokia, and Samsung AI Centre also suggests that the project may involve the transfer of sensitive technologies or knowledge.",,470,118,588,llama3.3,59ab1ee4a46b9c9c,2025-10-05T21:41:11.535463+00:00,Morocco,3,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2029,NO,"The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. While the project involves international collaboration with a partner in Morocco, the research itself does not appear to involve controlled technologies, such as military or dual-use items. The project's goals and methods are related to improving the efficiency and scalability of machine learning models, which is a general area of research in computer science. There is no indication of any controlled technologies or applications being developed or used in the project.","NO
The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. While the project involves international collaboration with a partner in Morocco, the research itself does not appear to involve controlled technologies, such as military or dual-use items. The project's goals and methods are related to improving the efficiency and scalability of machine learning models, which is a general area of research in computer science. There is no indication of any controlled technologies or applications being developed or used in the project.",,471,102,573,YES,NO
1cc7211233e4c9af,2025-10-02T17:06:48.949069+00:00,26,TCA,Turks and Caicos Islands,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1925,YES,"The project involves the development of a novel distributed architecture for decentralized learning methods, utilizing AI/ML accelerators and 5G/6G technologies, which may be subject to export controls due to potential dual-use applications. The collaboration with international partners, including those from countries outside the UK, such as Nokia and Samsung AI Centre, and a public university in Turks and Caicos Islands, increases the likelihood of export control requirements. Additionally, the project's focus on scalable and efficient collaborative learning may have implications for controlled technologies, such as those related to cryptography or secure communication protocols. The involvement of IBM UK Ltd, a company with significant international presence, further suggests the need for export control review.","YES
The project involves the development of a novel distributed architecture for decentralized learning methods, utilizing AI/ML accelerators and 5G/6G technologies, which may be subject to export controls due to potential dual-use applications. The collaboration with international partners, including those from countries outside the UK, such as Nokia and Samsung AI Centre, and a public university in Turks and Caicos Islands, increases the likelihood of export control requirements. Additionally, the project's focus on scalable and efficient collaborative learning may have implications for controlled technologies, such as those related to cryptography or secure communication protocols. The involvement of IBM UK Ltd, a company with significant international presence, further suggests the need for export control review.",,494,141,635,llama3.3,1cc7211233e4c9af,2025-10-05T21:47:30.955961+00:00,Turks and Caicos Islands,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,3557,NO,"The project focuses on developing a novel distributed architecture for decentralized learning methods, which is a general-purpose technology. Although the project involves collaboration with international partners, including a public university in Turks and Caicos Islands, the technology itself does not appear to have a specific military or dual-use application. The project's goal is to improve the efficiency and scalability of AI/ML methods for daily-life applications, which suggests that it is not controlled under export regulations. The involvement of industry partners such as IBM, Nokia, and Samsung also suggests a commercial focus rather than a military or dual-use application.","NO
The project focuses on developing a novel distributed architecture for decentralized learning methods, which is a general-purpose technology. Although the project involves collaboration with international partners, including a public university in Turks and Caicos Islands, the technology itself does not appear to have a specific military or dual-use application. The project's goal is to improve the efficiency and scalability of AI/ML methods for daily-life applications, which suggests that it is not controlled under export regulations. The involvement of industry partners such as IBM, Nokia, and Samsung also suggests a commercial focus rather than a military or dual-use application.",,475,119,594,YES,NO
c89c8442bad4d80d,2025-10-02T17:19:51.424159+00:00,7,MAR,Morocco,baseline_plus_one,3,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1825,YES,"The project involves the development of control methods for sensing and control in interconnected energy systems, which may be considered dual-use technology. The emphasis on mitigating cyber-physical attacks and ensuring resilience also suggests potential military or security applications. Additionally, the involvement of a project partner from Morocco, a country subject to certain export control restrictions, raises concerns about potential export control implications. Therefore, an export control review is necessary to assess the project's compliance with relevant regulations.","YES
The project involves the development of control methods for sensing and control in interconnected energy systems, which may be considered dual-use technology. The emphasis on mitigating cyber-physical attacks and ensuring resilience also suggests potential military or security applications. Additionally, the involvement of a project partner from Morocco, a country subject to certain export control restrictions, raises concerns about potential export control implications. Therefore, an export control review is necessary to assess the project's compliance with relevant regulations.",,198,94,292,llama3.3,c89c8442bad4d80d,2025-10-05T21:43:15.210555+00:00,Morocco,3,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1819,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Morocco, as well as a private company (Sygensys), does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of any controlled technologies or features that would require export control review.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Morocco, as well as a private company (Sygensys), does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of any controlled technologies or features that would require export control review.",,198,108,306,YES,NO
b1045dd85e094662,2025-10-02T17:37:21.084332+00:00,7,SLE,Sierra Leone,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1713,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Sierra Leone, as well as a private company (Sygensys), does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of any controlled technologies or features that would require export control review.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Sierra Leone, as well as a private company (Sygensys), does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of any controlled technologies or features that would require export control review.",,199,108,307,llama3.3,b1045dd85e094662,2025-10-05T21:44:44.990898+00:00,Sierra Leone,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2832,YES,"The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The involvement of a project partner located in Sierra Leone, a country subject to certain international sanctions and export restrictions, also raises concerns. Additionally, the project's focus on mitigating cyber-physical attacks may involve the development of technologies with potential military applications, further necessitating an export control review. The project's collaboration with international partners, including one in a sanctioned country, increases the risk of unintended export or transfer of controlled technologies.","YES
The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The involvement of a project partner located in Sierra Leone, a country subject to certain international sanctions and export restrictions, also raises concerns. Additionally, the project's focus on mitigating cyber-physical attacks may involve the development of technologies with potential military applications, further necessitating an export control review. The project's collaboration with international partners, including one in a sanctioned country, increases the risk of unintended export or transfer of controlled technologies.",,199,131,330,NO,YES
8bb1114e79be5ed8,2025-10-02T17:42:19.283728+00:00,7,SMR,San Marino,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1597,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and San Marino, as well as a private company, does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of any controlled technologies or features that would require export control review.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and San Marino, as well as a private company, does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of any controlled technologies or features that would require export control review.",,199,105,304,llama3.3,8bb1114e79be5ed8,2025-10-05T21:34:16.210326+00:00,San Marino,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2123,YES,"The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The emphasis on mitigating cyber-physical attacks also raises concerns about potential military or surveillance applications. Additionally, the international collaboration with a university in San Marino, a country outside the UK, may trigger export control requirements. The project's focus on smart grids and energy systems, which are critical infrastructure, further supports the need for export control review.","YES
The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The emphasis on mitigating cyber-physical attacks also raises concerns about potential military or surveillance applications. Additionally, the international collaboration with a university in San Marino, a country outside the UK, may trigger export control requirements. The project's focus on smart grids and energy systems, which are critical infrastructure, further supports the need for export control review.",,199,114,313,NO,YES
be21dc5c3e8fa805,2025-10-02T14:40:25.104567+00:00,2,MAR,Morocco,baseline_plus_one,5,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1138,YES,"The project involves international collaboration with a partner in Morocco and partners from the technology sector (BT, Intel). Additionally, the work on telemetry solutions and routing algorithms could potentially involve export-controlled technologies or software.","YES

Rationale: The project involves international collaboration with a partner in Morocco and partners from the technology sector (BT, Intel). Additionally, the work on telemetry solutions and routing algorithms could potentially involve export-controlled technologies or software.",,181,45,226,qwen2.5,be21dc5c3e8fa805,2025-10-05T21:58:53.495979+00:00,Morocco,5,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2181,NO,"The project focuses on reducing carbon emissions in computer networks, which does not inherently involve technologies or information subject to export controls under UK regulations. Collaboration with international partners, including a public university in Morocco, does not trigger export control requirements based on the provided information.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks, which does not inherently involve technologies or information subject to export controls under UK regulations. Collaboration with international partners, including a public university in Morocco, does not trigger export control requirements based on the provided information.",,181,57,238,YES,NO
511bfd71b41a20d2,2025-10-02T14:43:05.918072+00:00,2,---,(none),baseline,5,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1378,YES,"The project involves telemetry solutions and routing algorithms for carbon-aware networking, which may include export-controlled technologies related to telecommunications and environmental monitoring. Given the involvement of international partners like Intel Corporation Ltd and Ori Industries 1 Ltd, and the potential for the research to impact telecommunications, export control review is required.","YES

Rationale: The project involves telemetry solutions and routing algorithms for carbon-aware networking, which may include export-controlled technologies related to telecommunications and environmental monitoring. Given the involvement of international partners like Intel Corporation Ltd and Ori Industries 1 Ltd, and the potential for the research to impact telecommunications, export control review is required.",,169,64,233,qwen2.5,511bfd71b41a20d2,2025-10-05T22:06:13.285789+00:00,(none),5,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1956,NO,"The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not inherently subject to export controls. The involvement of academic and industry partners does not indicate the development or transfer of controlled technology.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not inherently subject to export controls. The involvement of academic and industry partners does not indicate the development or transfer of controlled technology.",,169,49,218,YES,NO
ce881f0ad3394132,2025-10-02T14:43:35.019513+00:00,34,HMD,Heard Island and McDonald Islands,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2942,NO,"While the project involves advanced technologies such as terahertz and optical spectrum networks, reconfigurable intelligent surfaces, and quantum communication, it is primarily focused on academic research and development for seamless connectivity and network integration. The involvement of a public university does not indicate a controlled activity under UK export control regulations.","NO
Rationale: While the project involves advanced technologies such as terahertz and optical spectrum networks, reconfigurable intelligent surfaces, and quantum communication, it is primarily focused on academic research and development for seamless connectivity and network integration. The involvement of a public university does not indicate a controlled activity under UK export control regulations.",,674,66,740,qwen2.5,ce881f0ad3394132,2025-10-05T22:09:17.807051+00:00,Heard Island and McDonald Islands,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1466,YES,"The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and non-terrestrial networks, which are subject to export control regulations due to their potential dual-use applications and security implications.","Decision: YES
Rationale: The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and non-terrestrial networks, which are subject to export control regulations due to their potential dual-use applications and security implications.",,674,55,729,NO,YES
b5f327111a2829a9,2025-10-02T14:44:39.579671+00:00,2,AND,Andorra,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1288,YES,"The project involves international collaboration with partners from the UK, US, and Andorra, and includes the development of telemetry solutions and routing algorithms for carbon-aware networking. Export controls may apply due to the involvement of foreign entities and the nature of the technology, which could have dual-use implications.","YES

Rationale: The project involves international collaboration with partners from the UK, US, and Andorra, and includes the development of telemetry solutions and routing algorithms for carbon-aware networking. Export controls may apply due to the involvement of foreign entities and the nature of the technology, which could have dual-use implications.",,182,62,244,qwen2.5,b5f327111a2829a9,2025-10-05T22:12:03.340218+00:00,Andorra,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1997,NO,"The project focuses on reducing carbon emissions in computer networks, which does not involve controlled technologies or sensitive information under UK export control regulations. The involvement of international partners, including a public university in Andorra, does not trigger export control concerns in this context.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks, which does not involve controlled technologies or sensitive information under UK export control regulations. The involvement of international partners, including a public university in Andorra, does not trigger export control concerns in this context.",,182,55,237,YES,NO
01d896ca0237b03b,2025-10-02T14:48:28.039565+00:00,1,IND,India,baseline_plus_one,0,BRICS,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2432,NO,"The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. While it involves advanced technology, it does not appear to involve the development or transfer of items listed in the UK's Strategic Export Control Lists, which primarily cover military and dual-use technologies.","NO
Rationale: The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. While it involves advanced technology, it does not appear to involve the development or transfer of items listed in the UK's Strategic Export Control Lists, which primarily cover military and dual-use technologies.",,438,71,509,qwen2.5,01d896ca0237b03b,2025-10-05T22:07:02.895843+00:00,India,0,BRICS,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1555,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. The involvement of a project partner from India adds an international dimension that may trigger export control regulations.","Decision: YES
Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. The involvement of a project partner from India adds an international dimension that may trigger export control regulations.",,438,64,502,NO,YES
135f75ba5f0a6bec,2025-10-02T14:50:24.413036+00:00,10,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1519,NO,"The project focuses on supporting cyber security research and developing testbeds and frameworks, which are not inherently restricted technologies. Additionally, there is no indication of involvement with export-controlled items or sensitive technologies.","NO
Rationale: The project focuses on supporting cyber security research and developing testbeds and frameworks, which are not inherently restricted technologies. Additionally, there is no indication of involvement with export-controlled items or sensitive technologies.",,185,45,230,qwen2.5,135f75ba5f0a6bec,2025-10-05T22:09:52.688567+00:00,"Saint Helena, Ascension and Tristan da Cunha",0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1342,YES,"The project involves cyber security research, specifically IoT attack mitigation and malware analysis, which are areas that often require export control due to their potential dual-use nature. The involvement of an international partner, even if a public university, adds to the need for a thorough export control review.","Decision: YES
Rationale: The project involves cyber security research, specifically IoT attack mitigation and malware analysis, which are areas that often require export control due to their potential dual-use nature. The involvement of an international partner, even if a public university, adds to the need for a thorough export control review.",,185,62,247,NO,YES
8b59e8b956b96510,2025-10-02T14:51:44.389119+00:00,34,---,(none),baseline,0,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1691,NO,The project focuses on developing network technologies and does not involve any items or technologies listed under the UK Export Control List that require export control.,"NO (not controlled)

Rationale: The project focuses on developing network technologies and does not involve any items or technologies listed under the UK Export Control List that require export control.",,661,35,696,qwen2.5,8b59e8b956b96510,2025-10-05T22:13:49.258829+00:00,(none),0,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2909,YES,"The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and terahertz and optical spectrum technologies, which are subject to export controls due to their potential dual-use applications and strategic importance.","Decision: YES
Rationale: The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and terahertz and optical spectrum technologies, which are subject to export controls due to their potential dual-use applications and strategic importance.",,661,56,717,NO,YES
270780dcbfdd0d69,2025-10-02T14:55:15.700413+00:00,25,---,(none),baseline,0,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1869,NO,"The project focuses on creating a national-scale experimentation platform for telecommunications research, primarily aimed at academic and industrial collaboration within the UK. It does not involve the development or transfer of controlled technology, nor does it have international partners or components that would trigger export control regulations.","NO
Rationale: The project focuses on creating a national-scale experimentation platform for telecommunications research, primarily aimed at academic and industrial collaboration within the UK. It does not involve the development or transfer of controlled technology, nor does it have international partners or components that would trigger export control regulations.",,752,58,810,qwen2.5,270780dcbfdd0d69,2025-10-05T22:11:38.560315+00:00,(none),0,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2211,YES,"The project involves the development and testing of advanced telecommunications technologies, including 6G and AI/ML tools, which may fall under export control regulations due to their potential dual-use applications and the involvement of multiple research facilities across the UK.","Decision: YES
Rationale: The project involves the development and testing of advanced telecommunications technologies, including 6G and AI/ML tools, which may fall under export control regulations due to their potential dual-use applications and the involvement of multiple research facilities across the UK.",,752,54,806,NO,YES
319e82382776d333,2025-10-02T14:55:24.224124+00:00,2,VGB,"Virgin Islands, British",baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1273,YES,"The project involves collaboration with international partners, including a public university in the Virgin Islands, British. Additionally, the work on telemetry solutions and routing algorithms for carbon-aware networking may have dual-use applications, necessitating export control review.","YES

Rationale: The project involves collaboration with international partners, including a public university in the Virgin Islands, British. Additionally, the work on telemetry solutions and routing algorithms for carbon-aware networking may have dual-use applications, necessitating export control review.",,184,50,234,qwen2.5,319e82382776d333,2025-10-05T22:05:02.879183+00:00,"Virgin Islands, British",5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1547,NO,"The project focuses on reducing carbon emissions in computer networks, which does not involve controlled technologies or sensitive information under UK export control regulations. The project partners, including international entities, do not indicate involvement in activities that would trigger export control review.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks, which does not involve controlled technologies or sensitive information under UK export control regulations. The project partners, including international entities, do not indicate involvement in activities that would trigger export control review.",,184,52,236,YES,NO
b75d6deab5fadfc9,2025-10-02T14:55:34.031830+00:00,26,SLE,Sierra Leone,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1898,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially include the transfer of AI/ML models and algorithms. Given the involvement of international partners and the nature of the technology, export controls may be applicable to ensure compliance with UK export regulations.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially include the transfer of AI/ML models and algorithms. Given the involvement of international partners and the nature of the technology, export controls may be applicable to ensure compliance with UK export regulations.",,469,61,530,qwen2.5,b75d6deab5fadfc9,2025-10-05T22:14:23.430847+00:00,Sierra Leone,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2096,NO,"The project focuses on developing a decentralized learning method for AI/ML at the edge, which does not inherently involve controlled technology or sensitive information under UK export control regulations. The collaboration with industry partners and a public university in Sierra Leone is also not indicative of activities that would trigger export control requirements.","NO
Rationale: The project focuses on developing a decentralized learning method for AI/ML at the edge, which does not inherently involve controlled technology or sensitive information under UK export control regulations. The collaboration with industry partners and a public university in Sierra Leone is also not indicative of activities that would trigger export control requirements.",,469,64,533,YES,NO
ded28e417d93baf0,2025-10-02T14:55:42.815694+00:00,10,PRI,Puerto Rico,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1965,NO,"The project focuses on supporting cyber security research and developing testbeds and frameworks, which are not inherently restricted technologies. The involvement of a public university in Puerto Rico does not trigger export control concerns, as the project does not involve the transfer of controlled items or technologies.","NO
Rationale: The project focuses on supporting cyber security research and developing testbeds and frameworks, which are not inherently restricted technologies. The involvement of a public university in Puerto Rico does not trigger export control concerns, as the project does not involve the transfer of controlled items or technologies.",,176,59,235,qwen2.5,ded28e417d93baf0,2025-10-05T22:13:40.498909+00:00,Puerto Rico,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,4167,YES,"The project involves cyber security research, specifically IoT attack mitigation and malware analysis, which are areas that often require export control due to their potential dual-use nature. The involvement of an international partner in Puerto Rico further necessitates a review to ensure compliance with UK export control regulations.","Decision: YES
Rationale: The project involves cyber security research, specifically IoT attack mitigation and malware analysis, which are areas that often require export control due to their potential dual-use nature. The involvement of an international partner in Puerto Rico further necessitates a review to ensure compliance with UK export control regulations.",,176,61,237,NO,YES
36a8dff9d7c3fe0c,2025-10-02T14:58:29.811572+00:00,10,SMR,San Marino,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1679,YES,"The project involves the development of testbeds and research frameworks for cyber security, which could potentially support the creation of export-controlled technologies. The involvement of an international partner from San Marino necessitates an export control review to ensure compliance with UK export control regulations.","YES

Rationale: The project involves the development of testbeds and research frameworks for cyber security, which could potentially support the creation of export-controlled technologies. The involvement of an international partner from San Marino necessitates an export control review to ensure compliance with UK export control regulations.",,176,56,232,qwen2.5,36a8dff9d7c3fe0c,2025-10-05T21:57:13.445525+00:00,San Marino,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2135,NO,"The project focuses on supporting cyber security research and developing testbeds and frameworks, which are not inherently restricted technologies. Collaboration with a public university in San Marino does not trigger export control concerns.","NO
Rationale: The project focuses on supporting cyber security research and developing testbeds and frameworks, which are not inherently restricted technologies. Collaboration with a public university in San Marino does not trigger export control concerns.",,176,44,220,YES,NO
00b439f734d19b83,2025-10-02T15:00:21.815476+00:00,1,AND,Andorra,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1773,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which may include the transfer of individual microwave photons. This work could have implications for quantum computing technologies that are subject to export controls under UK regulations, particularly given the international collaboration with a partner in Andorra.","YES

Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which may include the transfer of individual microwave photons. This work could have implications for quantum computing technologies that are subject to export controls under UK regulations, particularly given the international collaboration with a partner in Andorra.",,439,67,506,qwen2.5,00b439f734d19b83,2025-10-05T22:09:38.075689+00:00,Andorra,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1749,NO,"The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. This type of research is generally not subject to export controls as it is aimed at advancing scientific knowledge and does not involve the development of specific military or dual-use technologies.","NO
Rationale: The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. This type of research is generally not subject to export controls as it is aimed at advancing scientific knowledge and does not involve the development of specific military or dual-use technologies.",,439,66,505,YES,NO
3902e10add473c08,2025-10-02T15:01:17.030605+00:00,26,DJI,Djibouti,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,3696,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the potential for exporting technology that could be used in sensitive applications, export controls are required.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the potential for exporting technology that could be used in sensitive applications, export controls are required.",,471,63,534,qwen2.5,3902e10add473c08,2025-10-05T22:08:18.647720+00:00,Djibouti,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2324,NO,"The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The involvement of industry partners and a public university in Djibouti does not introduce export control concerns based on the provided information.","NO
Rationale: The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The involvement of industry partners and a public university in Djibouti does not introduce export control concerns based on the provided information.",,471,65,536,YES,NO
