run_id_0,timestamp_utc_0,project_id,iso3,country_name_0,condition,baseline_partner_count_0,bloc_0,region_0,model_key_0,model_id_0,model_version_0,latency_ms_0,decision_0,rationale_0,raw_response_0,error_0,prompt_tokens_0,completion_tokens_0,total_tokens_0,model,run_id_02,timestamp_utc_02,country_name_02,baseline_partner_count_02,bloc_02,region_02,model_key_02,model_id_02,model_version_02,latency_ms_02,decision_02,rationale_02,raw_response_02,error_02,prompt_tokens_02,completion_tokens_02,total_tokens_02,d0,d2,agree
92135329a9854e23,2025-10-02T16:55:49.994190+00:00,26,PCN,Pitcairn,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,4569,YES,"The project involves the development of a novel distributed architecture for decentralized learning methods, utilizing AI/ML accelerators and 5G/6G technologies, which may be subject to export controls due to its potential dual-use applications. The collaboration with international partners, including Samsung AI Centre and a public university in Pitcairn, raises concerns about the potential transfer of sensitive technologies to foreign entities. Additionally, the project's focus on scalable and efficient collaborative learning may have implications for military or surveillance applications, triggering export control review. The involvement of IBM UK Ltd and Nokia, companies with significant international presence, further supports the need for export control assessment.","YES
The project involves the development of a novel distributed architecture for decentralized learning methods, utilizing AI/ML accelerators and 5G/6G technologies, which may be subject to export controls due to its potential dual-use applications. The collaboration with international partners, including Samsung AI Centre and a public university in Pitcairn, raises concerns about the potential transfer of sensitive technologies to foreign entities. Additionally, the project's focus on scalable and efficient collaborative learning may have implications for military or surveillance applications, triggering export control review. The involvement of IBM UK Ltd and Nokia, companies with significant international presence, further supports the need for export control assessment.",,493,131,624,llama3.3,92135329a9854e23,2025-10-06T15:04:05.110730+00:00,Pitcairn,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1826,NO,"The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. While the project involves collaboration with international partners, including a public university in Pitcairn, the research itself does not appear to involve controlled technologies, such as military or dual-use items. The project's goals and methods are related to improving the efficiency and scalability of machine learning models, which is a general-purpose technology. There is no indication of any controlled or sensitive technologies being developed or transferred.","NO
The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. While the project involves collaboration with international partners, including a public university in Pitcairn, the research itself does not appear to involve controlled technologies, such as military or dual-use items. The project's goals and methods are related to improving the efficiency and scalability of machine learning models, which is a general-purpose technology. There is no indication of any controlled or sensitive technologies being developed or transferred.",,474,102,576,YES,NO,False
6ba5435d4cffaca2,2025-10-02T17:02:59.736573+00:00,26,COG,Congo,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,9378,YES,"The project involves the development of a novel distributed architecture for decentralized learning methods, which could be considered dual-use technology with potential military applications. The collaboration with international partners, including a public university in Congo, raises export control concerns due to the potential for unintended transfer of sensitive technology. Additionally, the involvement of major technology companies like IBM, Nokia, and Samsung, as well as the mention of 5G/6G technologies, suggests that the project may be working with controlled technologies or technical data. Therefore, an export control review is necessary to assess the project's compliance with relevant regulations.","YES
The project involves the development of a novel distributed architecture for decentralized learning methods, which could be considered dual-use technology with potential military applications. The collaboration with international partners, including a public university in Congo, raises export control concerns due to the potential for unintended transfer of sensitive technology. Additionally, the involvement of major technology companies like IBM, Nokia, and Samsung, as well as the mention of 5G/6G technologies, suggests that the project may be working with controlled technologies or technical data. Therefore, an export control review is necessary to assess the project's compliance with relevant regulations.",,470,119,589,llama3.3,6ba5435d4cffaca2,2025-10-06T15:28:13.663173+00:00,Congo,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,4789,NO,"The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. While the project involves international collaboration with partners from various countries, including a public university in Congo, the research itself does not appear to involve controlled technologies, such as military or dual-use items. The project's goals and outcomes are related to improving the efficiency and scalability of AI/ML methods, which are not inherently controlled. The involvement of industry partners, including IBM, Nokia, and Samsung, suggests a focus on commercial applications, further supporting the conclusion that the project is not controlled.","NO
The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. While the project involves international collaboration with partners from various countries, including a public university in Congo, the research itself does not appear to involve controlled technologies, such as military or dual-use items. The project's goals and outcomes are related to improving the efficiency and scalability of AI/ML methods, which are not inherently controlled. The involvement of industry partners, including IBM, Nokia, and Samsung, suggests a focus on commercial applications, further supporting the conclusion that the project is not controlled.",,471,119,590,YES,NO,False
54497f113a026185,2025-10-02T17:05:58.916538+00:00,34,IRL,Ireland,baseline_plus_one,0,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1952,YES,"The project involves research on quantum communication networks, which is a controlled area under export control regulations. Additionally, the development of advanced optical fibre technologies, such as hollowcore fibres, and the integration of reconfigurable intelligent surfaces (RIS) may also be subject to export controls. The project's focus on 5G and 6G networks, as well as the use of terahertz and optical spectrum, may also be considered sensitive areas. These features suggest that the project may require export control review to ensure compliance with relevant regulations.","YES
The project involves research on quantum communication networks, which is a controlled area under export control regulations. Additionally, the development of advanced optical fibre technologies, such as hollowcore fibres, and the integration of reconfigurable intelligent surfaces (RIS) may also be subject to export controls. The project's focus on 5G and 6G networks, as well as the use of terahertz and optical spectrum, may also be considered sensitive areas. These features suggest that the project may require export control review to ensure compliance with relevant regulations.",,673,112,785,llama3.3,54497f113a026185,2025-10-06T15:29:51.180473+00:00,Ireland,0,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2330,NO,"The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, it does not appear to be specifically designed for military or dual-use applications. The project's goals, such as achieving seamless end-to-end service delivery, addressing the digital divide, and extracting sensing information, are more aligned with civilian and academic research objectives. The collaboration with a public university in Ireland and the involvement of the University of Cambridge's Engineering department further suggest a non-controlled research project.","NO
The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, it does not appear to be specifically designed for military or dual-use applications. The project's goals, such as achieving seamless end-to-end service delivery, addressing the digital divide, and extracting sensing information, are more aligned with civilian and academic research objectives. The collaboration with a public university in Ireland and the involvement of the University of Cambridge's Engineering department further suggest a non-controlled research project.",,673,120,793,YES,NO,False
890021088b9d705e,2025-10-02T17:10:45.832509+00:00,7,TUN,Tunisia,baseline_plus_one,3,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2663,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Tunisia, as well as a UK-based company, Sygensys, does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging also aligns with civilian energy management goals. There is no apparent connection to controlled technologies, such as those related to nuclear, missile, or military applications.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Tunisia, as well as a UK-based company, Sygensys, does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging also aligns with civilian energy management goals. There is no apparent connection to controlled technologies, such as those related to nuclear, missile, or military applications.",,198,112,310,llama3.3,890021088b9d705e,2025-10-06T15:13:36.544689+00:00,Tunisia,3,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2759,YES,"The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The emphasis on mitigating cyber-physical attacks also raises concerns about potential military or surveillance applications. Additionally, the involvement of a project partner from Tunisia, a country subject to certain export restrictions, further necessitates an export control review. The project's focus on smart grids and energy systems may also be considered sensitive from an export control perspective.","YES
The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The emphasis on mitigating cyber-physical attacks also raises concerns about potential military or surveillance applications. Additionally, the involvement of a project partner from Tunisia, a country subject to certain export restrictions, further necessitates an export control review. The project's focus on smart grids and energy systems may also be considered sensitive from an export control perspective.",,198,113,311,NO,YES,False
395ba58d2d943c6f,2025-10-02T17:13:15.393713+00:00,7,AUS,Australia,baseline_plus_one,3,FiveEyes,Oceania,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1803,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Australia, as well as a private company (Sygensys), does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of controlled technologies or sensitive information being involved.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which is a civilian application. The involvement of academic partners from the UK, Cyprus, and Australia, as well as a private company (Sygensys), does not inherently suggest a military or dual-use purpose. The project's emphasis on smart grids, microgrids, and electric vehicle charging further supports its classification as a civilian project, and there is no indication of controlled technologies or sensitive information being involved.",,198,104,302,llama3.3,395ba58d2d943c6f,2025-10-06T15:32:42.075437+00:00,Australia,3,FiveEyes,Oceania,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2132,YES,"The project involves the development of control methods for reliable sensing information in interconnected energy systems, which may be related to dual-use technologies. The emphasis on mitigating cyber-physical attacks and ensuring resilience in smart grids and microgrids suggests potential applications in critical infrastructure protection, a controlled area. Additionally, the international collaboration with a public university in Australia introduces potential export control concerns due to the transfer of sensitive technologies or knowledge across borders. These factors necessitate an export control review to assess potential risks and compliance requirements.","YES
The project involves the development of control methods for reliable sensing information in interconnected energy systems, which may be related to dual-use technologies. The emphasis on mitigating cyber-physical attacks and ensuring resilience in smart grids and microgrids suggests potential applications in critical infrastructure protection, a controlled area. Additionally, the international collaboration with a public university in Australia introduces potential export control concerns due to the transfer of sensitive technologies or knowledge across borders. These factors necessitate an export control review to assess potential risks and compliance requirements.",,198,104,302,NO,YES,False
3021039b19b9939d,2025-10-02T17:13:51.706511+00:00,34,FIN,Finland,baseline_plus_one,0,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,4977,NO,"The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies like AI, ML, and quantum communication. While the project involves advanced technologies, it does not appear to be directly related to military or dual-use applications, and its primary goal is to improve network connectivity and efficiency. The project's collaboration with a public university in Finland and its location at the University of Cambridge, a reputable academic institution, further suggest that the project is focused on civilian research and development. The project's abstract does not indicate any controlled technologies or applications that would require export control review.","NO
The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies like AI, ML, and quantum communication. While the project involves advanced technologies, it does not appear to be directly related to military or dual-use applications, and its primary goal is to improve network connectivity and efficiency. The project's collaboration with a public university in Finland and its location at the University of Cambridge, a reputable academic institution, further suggest that the project is focused on civilian research and development. The project's abstract does not indicate any controlled technologies or applications that would require export control review.",,673,124,797,llama3.3,3021039b19b9939d,2025-10-06T15:15:28.060685+00:00,Finland,0,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2163,YES,"The project involves research on quantum communication networks, which is a controlled area under export control regulations. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of non-terrestrial networks, including satellite and underwater networks, further raises export control concerns. These features suggest that the project may be subject to export controls, requiring a thorough review.","YES
The project involves research on quantum communication networks, which is a controlled area under export control regulations. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of non-terrestrial networks, including satellite and underwater networks, further raises export control concerns. These features suggest that the project may be subject to export controls, requiring a thorough review.",,673,106,779,NO,YES,False
4863b6aeb2f8e7d7,2025-10-02T17:14:08.769214+00:00,7,ZAF,South Africa,baseline_plus_one,3,BRICS,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2162,YES,"The project involves the development of control methods for sensing and control in interconnected energy systems, which may be considered dual-use technology. The emphasis on mitigating cyber-physical attacks and ensuring resilience also suggests potential applications in areas controlled by export regulations, such as military or defense-related fields. Additionally, the international collaboration with a partner in South Africa, a country subject to certain export restrictions, further necessitates an export control review. The project's focus on IoT-based sensing and control in critical infrastructure also raises concerns about potential national security implications.","YES
The project involves the development of control methods for sensing and control in interconnected energy systems, which may be considered dual-use technology. The emphasis on mitigating cyber-physical attacks and ensuring resilience also suggests potential applications in areas controlled by export regulations, such as military or defense-related fields. Additionally, the international collaboration with a partner in South Africa, a country subject to certain export restrictions, further necessitates an export control review. The project's focus on IoT-based sensing and control in critical infrastructure also raises concerns about potential national security implications.",,199,109,308,llama3.3,4863b6aeb2f8e7d7,2025-10-06T14:52:10.309274+00:00,South Africa,3,BRICS,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2272,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. Although it involves cyber-physical security aspects, the primary goal is to enhance the efficiency and reliability of energy systems, not to develop military or dual-use technologies. The collaboration with academic institutions and a public university in South Africa does not inherently suggest a controlled technology. The project's scope and partners do not indicate the development or transfer of controlled items or technologies.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. Although it involves cyber-physical security aspects, the primary goal is to enhance the efficiency and reliability of energy systems, not to develop military or dual-use technologies. The collaboration with academic institutions and a public university in South Africa does not inherently suggest a controlled technology. The project's scope and partners do not indicate the development or transfer of controlled items or technologies.",,199,99,298,YES,NO,False
91a599a085d636be,2025-10-02T17:17:41.138144+00:00,7,WSM,Samoa,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2860,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which does not inherently involve controlled technologies such as military-grade equipment, encryption, or sensitive materials. The applications mentioned, including smart grids and electric vehicle charging, are civilian in nature. Although the project involves international collaboration, including a partner in Samoa, there is no indication that the research itself is controlled or has direct military or dual-use implications. The project's emphasis on mitigating cyber-physical attacks is related to securing civilian infrastructure rather than developing controlled security technologies.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which does not inherently involve controlled technologies such as military-grade equipment, encryption, or sensitive materials. The applications mentioned, including smart grids and electric vehicle charging, are civilian in nature. Although the project involves international collaboration, including a partner in Samoa, there is no indication that the research itself is controlled or has direct military or dual-use implications. The project's emphasis on mitigating cyber-physical attacks is related to securing civilian infrastructure rather than developing controlled security technologies.",,198,115,313,llama3.3,91a599a085d636be,2025-10-06T14:52:00.548327+00:00,Samoa,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2516,YES,"The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The involvement of a project partner located in Samoa, a country outside the UK and EU, raises concerns about potential export control restrictions. Additionally, the project's focus on mitigating cyber-physical attacks may be considered a controlled activity under UK export control regulations. The project's potential dual-use applications and international collaboration require a thorough export control review.","YES
The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The involvement of a project partner located in Samoa, a country outside the UK and EU, raises concerns about potential export control restrictions. Additionally, the project's focus on mitigating cyber-physical attacks may be considered a controlled activity under UK export control regulations. The project's potential dual-use applications and international collaboration require a thorough export control review.",,198,114,312,NO,YES,False
f456a770120439bb,2025-10-02T17:20:47.966661+00:00,34,HKG,Hong Kong,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,3139,NO,"The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, but does not appear to involve the development or application of controlled dual-use items or technologies listed in the UK's Export Control Order 2003 or the EU Dual-Use Regulation. The project's emphasis on network architecture, optical fibre, and wireless networks, as well as its goal of achieving seamless end-to-end service delivery, suggests a focus on civilian applications. The involvement of a public university in Hong Kong as a project partner may require consideration of export control regulations, but based on the provided information, the project itself does not seem to require an export control review. The project's scope and objectives do not indicate the development or use of controlled technologies with potential military or WMD applications.","NO
The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, but does not appear to involve the development or application of controlled dual-use items or technologies listed in the UK's Export Control Order 2003 or the EU Dual-Use Regulation. The project's emphasis on network architecture, optical fibre, and wireless networks, as well as its goal of achieving seamless end-to-end service delivery, suggests a focus on civilian applications. The involvement of a public university in Hong Kong as a project partner may require consideration of export control regulations, but based on the provided information, the project itself does not seem to require an export control review. The project's scope and objectives do not indicate the development or use of controlled technologies with potential military or WMD applications.",,674,164,838,llama3.3,f456a770120439bb,2025-10-06T14:55:01.725949+00:00,Hong Kong,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2505,YES,"The project involves research on quantum communication networks, which is a controlled area due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the integration of non-terrestrial networks, including satellite and aerial networks, may also be subject to export controls. The collaboration with a public university in Hong Kong, a non-EU country, further necessitates an export control review to ensure compliance with relevant regulations. The project's involvement of sensitive technologies, such as quantum communication and advanced RF networks, warrants a thorough export control review to determine the specific controls that apply.","YES
The project involves research on quantum communication networks, which is a controlled area due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the integration of non-terrestrial networks, including satellite and aerial networks, may also be subject to export controls. The collaboration with a public university in Hong Kong, a non-EU country, further necessitates an export control review to ensure compliance with relevant regulations. The project's involvement of sensitive technologies, such as quantum communication and advanced RF networks, warrants a thorough export control review to determine the specific controls that apply.",,674,132,806,NO,YES,False
6952a047cbdf35fc,2025-10-02T17:22:11.301761+00:00,34,SWZ,Eswatini,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2342,YES,"The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The collaboration with a public university in Eswatini, a non-EU country, further necessitates an export control review to ensure compliance with relevant regulations. The project's involvement of sensitive technologies, such as quantum communication and advanced RF networks, warrants a thorough review to determine the applicable export control requirements.","YES
The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The collaboration with a public university in Eswatini, a non-EU country, further necessitates an export control review to ensure compliance with relevant regulations. The project's involvement of sensitive technologies, such as quantum communication and advanced RF networks, warrants a thorough review to determine the applicable export control requirements.",,676,135,811,llama3.3,6952a047cbdf35fc,2025-10-06T15:23:18.127146+00:00,Eswatini,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2791,NO,"The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and efficiency. The project partners include a public university in Eswatini, but there is no apparent involvement of countries or entities subject to UK export controls. The project's emphasis on civilian applications, such as addressing the digital divide and improving network latency, further suggests that it does not require export control review.","NO
The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and efficiency. The project partners include a public university in Eswatini, but there is no apparent involvement of countries or entities subject to UK export controls. The project's emphasis on civilian applications, such as addressing the digital divide and improving network latency, further suggests that it does not require export control review.",,676,125,801,YES,NO,False
f42753f6b47fc9f9,2025-10-02T17:25:47.646049+00:00,34,SWE,Sweden,baseline_plus_one,0,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,3411,NO,"The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, but does not appear to involve the development or application of controlled dual-use items or technologies, such as those related to military or surveillance applications. The project's goals, including improving network efficiency, security, and accessibility, are aligned with civilian purposes. The involvement of a public university in Sweden as a project partner does not indicate any military or restricted applications. The project's emphasis on seamless end-to-end service delivery, latency, and energy efficiency suggests a focus on commercial and societal benefits rather than controlled technologies.","NO
The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, but does not appear to involve the development or application of controlled dual-use items or technologies, such as those related to military or surveillance applications. The project's goals, including improving network efficiency, security, and accessibility, are aligned with civilian purposes. The involvement of a public university in Sweden as a project partner does not indicate any military or restricted applications. The project's emphasis on seamless end-to-end service delivery, latency, and energy efficiency suggests a focus on commercial and societal benefits rather than controlled technologies.",,673,127,800,llama3.3,f42753f6b47fc9f9,2025-10-06T14:51:25.784929+00:00,Sweden,0,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2748,YES,"The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of a non-UK project partner, a public university in Sweden, further necessitates an export control review to ensure compliance with relevant regulations. The project's potential military or dual-use applications, such as secure communication networks and sensing capabilities, also warrant a thorough export control review.","YES
The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of a non-UK project partner, a public university in Sweden, further necessitates an export control review to ensure compliance with relevant regulations. The project's potential military or dual-use applications, such as secure communication networks and sensing capabilities, also warrant a thorough export control review.",,673,131,804,NO,YES,False
a6ad50cf07178cf1,2025-10-02T17:25:51.716910+00:00,2,MMR,Myanmar,baseline_plus_one,5,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,7826,YES,"The project requires export control review due to the involvement of a project partner located in Myanmar, a country subject to UK and international sanctions and export controls. The collaboration with a Myanmar-based public university may trigger export control regulations, particularly if the project involves the transfer of sensitive technologies or dual-use items. Additionally, the project's involvement with US-based entities, such as Intel Corporation Ltd and Yale University, may also be subject to US export control regulations, including the Export Administration Regulations (EAR).","YES
The project requires export control review due to the involvement of a project partner located in Myanmar, a country subject to UK and international sanctions and export controls. The collaboration with a Myanmar-based public university may trigger export control regulations, particularly if the project involves the transfer of sensitive technologies or dual-use items. Additionally, the project's involvement with US-based entities, such as Intel Corporation Ltd and Yale University, may also be subject to US export control regulations, including the Export Administration Regulations (EAR).",,183,99,282,llama3.3,a6ad50cf07178cf1,2025-10-06T15:21:17.761388+00:00,Myanmar,5,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2358,NO,"The project focuses on reducing carbon emissions in computer networks, which is a civilian application. The involvement of a public university in Myanmar may raise concerns, but the project's purpose and partners, including well-known companies like BT and Intel, suggest a low risk of military or dual-use application. The project's goals and collaborations do not indicate any controlled technologies or activities that would require export control review. The presence of a Myanmar partner may require additional considerations under UK sanctions regulations, but this does not necessarily trigger export control review.","NO
The project focuses on reducing carbon emissions in computer networks, which is a civilian application. The involvement of a public university in Myanmar may raise concerns, but the project's purpose and partners, including well-known companies like BT and Intel, suggest a low risk of military or dual-use application. The project's goals and collaborations do not indicate any controlled technologies or activities that would require export control review. The presence of a Myanmar partner may require additional considerations under UK sanctions regulations, but this does not necessarily trigger export control review.",,184,106,290,YES,NO,False
496210ede950d273,2025-10-02T17:37:48.071614+00:00,34,VCT,Saint Vincent and the Grenadines,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2171,NO,"The research project focuses on developing a platform for ultimate network connectivity, involving various network elements and technologies such as 5G, 6G, quantum communication, and optical fibre networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the project's goals are focused on improving network connectivity and addressing societal challenges. The project partners include a public university in Saint Vincent and the Grenadines, but there is no indication of any involvement with countries or entities subject to UK export controls. The project's emphasis on civilian applications and lack of apparent dual-use potential suggest that it does not require export control review.","NO
The research project focuses on developing a platform for ultimate network connectivity, involving various network elements and technologies such as 5G, 6G, quantum communication, and optical fibre networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the project's goals are focused on improving network connectivity and addressing societal challenges. The project partners include a public university in Saint Vincent and the Grenadines, but there is no indication of any involvement with countries or entities subject to UK export controls. The project's emphasis on civilian applications and lack of apparent dual-use potential suggest that it does not require export control review.",,679,132,811,llama3.3,496210ede950d273,2025-10-06T15:18:33.396004+00:00,Saint Vincent and the Grenadines,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,3196,YES,"The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of a project partner from Saint Vincent and the Grenadines, a non-EU country, further necessitates an export control review to ensure compliance with relevant regulations. The project's potential military or dual-use applications, such as secure communication networks and sensing capabilities, also warrant a thorough export control review.","YES
The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of a project partner from Saint Vincent and the Grenadines, a non-EU country, further necessitates an export control review to ensure compliance with relevant regulations. The project's potential military or dual-use applications, such as secure communication networks and sensing capabilities, also warrant a thorough export control review.",,679,136,815,NO,YES,False
ab422ef600738551,2025-10-02T14:40:32.795759+00:00,2,ALB,Albania,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1534,YES,"The project involves international collaboration with partners from the UK, Europe, and the USA, and includes a partner from Albania. Additionally, the project focuses on developing telemetry solutions and routing algorithms, which may have dual-use applications and could be subject to export control regulations.","YES

Rationale: The project involves international collaboration with partners from the UK, Europe, and the USA, and includes a partner from Albania. Additionally, the project focuses on developing telemetry solutions and routing algorithms, which may have dual-use applications and could be subject to export control regulations.",,181,57,238,qwen2.5,ab422ef600738551,2025-10-06T16:14:59.258637+00:00,Albania,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,3077,NO,"The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not inherently subject to export controls under UK regulations. The involvement of international partners, including a public university in Albania, does not trigger export control requirements as the technology and information being shared do not appear to be classified or restricted.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not inherently subject to export controls under UK regulations. The involvement of international partners, including a public university in Albania, does not trigger export control requirements as the technology and information being shared do not appear to be classified or restricted.",,181,69,250,YES,NO,False
